"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Switzerland",211,"Total population",4104,1967,5992.0,"E","",""
"Switzerland",211,"Total population",4104,1972,6270.0,"E","",""
"Switzerland",211,"Total population",4104,1977,6341.0,"E","",""
"Switzerland",211,"Total population",4104,1982,6342.0,"E","",""
"Switzerland",211,"Total population",4104,1987,6532.0,"E","",""
"Switzerland",211,"Total population",4104,1992,6815.0,"E","",""
"Switzerland",211,"Total population",4104,1997,7092.0,"E","",""
"Switzerland",211,"Total population",4104,2002,7244.0,"E","",""
"Switzerland",211,"Total population",4104,2007,7560.0,"E","",""
"Switzerland",211,"Total population",4104,2012,8032.0,"E","",""
"Switzerland",211,"Total population",4104,2017,8476.0,"E","",""
"Ukraine",230,"Total population",4104,1992,51417.0,"E","",""
"Ukraine",230,"Total population",4104,1997,50189.0,"E","",""
"Ukraine",230,"Total population",4104,2002,47980.0,"E","",""
"Ukraine",230,"Total population",4104,2007,46386.0,"E","",""
"Ukraine",230,"Total population",4104,2012,45349.0,"E","",""
"Ukraine",230,"Total population",4104,2017,44223.0,"E","",""
"United Kingdom",229,"Total population",4104,1962,53171.0,"E","",""
"United Kingdom",229,"Total population",4104,1967,54929.0,"E","",""
"United Kingdom",229,"Total population",4104,1972,55953.0,"E","",""
"United Kingdom",229,"Total population",4104,1977,56262.0,"E","",""
"United Kingdom",229,"Total population",4104,1982,56296.0,"E","",""
"United Kingdom",229,"Total population",4104,1987,56709.0,"E","",""
"United Kingdom",229,"Total population",4104,1992,57495.0,"E","",""
"United Kingdom",229,"Total population",4104,1997,58347.0,"E","",""
"United Kingdom",229,"Total population",4104,2002,59349.0,"E","",""
"United Kingdom",229,"Total population",4104,2007,61415.0,"E","",""
"United Kingdom",229,"Total population",4104,2012,64250.0,"E","",""
"United Kingdom",229,"Total population",4104,2017,66182.0,"E","",""
"Albania",3,"Rural population",4105,1962,1205.0,"E","",""
"Albania",3,"Rural population",4105,1967,1378.0,"E","",""
"Albania",3,"Rural population",4105,1972,1531.0,"E","",""
"Albania",3,"Rural population",4105,1977,1675.0,"E","",""
"Albania",3,"Rural population",4105,1982,1806.0,"E","",""
"Albania",3,"Rural population",4105,1987,1963.0,"E","",""
"Albania",3,"Rural population",4105,1992,1957.0,"E","",""
"Albania",3,"Rural population",4105,1997,1759.0,"E","",""
"Albania",3,"Rural population",4105,2002,1699.0,"E","",""
"Albania",3,"Rural population",4105,2007,1476.0,"E","",""
"Albania",3,"Rural population",4105,2012,1202.0,"E","",""
"Albania",3,"Rural population",4105,2017,1022.0,"E","",""
"Andorra",6,"Rural population",4105,1962,5.612,"E","",""
"Andorra",6,"Rural population",4105,1967,5.27,"E","",""
"Andorra",6,"Rural population",4105,1972,4.49,"E","",""
"Andorra",6,"Rural population",4105,1977,3.47,"E","",""
"Andorra",6,"Rural population",4105,1982,2.55,"E","",""
"Andorra",6,"Rural population",4105,1987,2.34,"E","",""
"Andorra",6,"Rural population",4105,1992,3.33,"E","",""
"Andorra",6,"Rural population",4105,1997,4.61,"E","",""
"Andorra",6,"Rural population",4105,2002,4.4,"E","",""
"Andorra",6,"Rural population",4105,2007,10.04,"E","",""
"Andorra",6,"Rural population",4105,2012,14.49,"E","",""
"Andorra",6,"Rural population",4105,2017,7.86,"E","",""
"Austria",11,"Rural population",4105,1962,2527.0,"E","",""
"Austria",11,"Rural population",4105,1967,2596.0,"E","",""
"Austria",11,"Rural population",4105,1972,2644.0,"E","",""
"Austria",11,"Rural population",4105,1977,2667.0,"E","",""
"Austria",11,"Rural population",4105,1982,2660.0,"E","",""
"Austria",11,"Rural population",4105,1987,2655.0,"E","",""
"Austria",11,"Rural population",4105,1992,2700.0,"E","",""
"Austria",11,"Rural population",4105,1997,2760.0,"E","",""
"Austria",11,"Rural population",4105,2002,2809.0,"E","",""
"Austria",11,"Rural population",4105,2007,2840.0,"E","",""
"Austria",11,"Rural population",4105,2012,2943.0,"E","",""
"Austria",11,"Rural population",4105,2017,3036.0,"E","",""
"Belarus",57,"Rural population",4105,1992,3366.0,"E","",""
"Belarus",57,"Rural population",4105,1997,3122.0,"E","",""
"Belarus",57,"Rural population",4105,2002,2817.0,"E","",""
"Belarus",57,"Rural population",4105,2007,2514.0,"E","",""
"Belarus",57,"Rural population",4105,2012,2374.0,"E","",""
"Belarus",57,"Rural population",4105,2017,2371.0,"E","",""
"Belgium",255,"Rural population",4105,1962,592.0,"E","",""
"Belgium",255,"Rural population",4105,1967,568.0,"E","",""
"Belgium",255,"Rural population",4105,1972,525.0,"E","",""
"Belgium",255,"Rural population",4105,1977,451.0,"E","",""
"Belgium",255,"Rural population",4105,1982,430.0,"E","",""
"Belgium",255,"Rural population",4105,1987,402.0,"E","",""
"Belgium",255,"Rural population",4105,1992,366.0,"E","",""
"Belgium",255,"Rural population",4105,1997,379.0,"E","",""
"Belgium",255,"Rural population",4105,2002,312.0,"E","",""
"Belgium",255,"Rural population",4105,2007,287.0,"E","",""
"Belgium",255,"Rural population",4105,2012,275.0,"E","",""
"Belgium",255,"Rural population",4105,2017,402.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,1992,2604.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,1997,2360.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,2002,2246.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,2007,2259.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,2012,2138.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,2017,1979.0,"E","",""
"Bulgaria",27,"Rural population",4105,1962,4781.0,"E","",""
"Bulgaria",27,"Rural population",4105,1967,4304.0,"E","",""
"Bulgaria",27,"Rural population",4105,1972,3931.0,"E","",""
"Bulgaria",27,"Rural population",4105,1977,3578.0,"E","",""
"Bulgaria",27,"Rural population",4105,1982,3304.0,"E","",""
"Bulgaria",27,"Rural population",4105,1987,3116.0,"E","",""
"Bulgaria",27,"Rural population",4105,1992,2873.0,"E","",""
"Bulgaria",27,"Rural population",4105,1997,2617.0,"E","",""
"Bulgaria",27,"Rural population",4105,2002,2394.0,"E","",""
"Bulgaria",27,"Rural population",4105,2007,2176.0,"E","",""
"Bulgaria",27,"Rural population",4105,2012,1999.0,"E","",""
"Bulgaria",27,"Rural population",4105,2017,1864.0,"E","",""
"Croatia",98,"Rural population",4105,1992,2125.0,"E","",""
"Croatia",98,"Rural population",4105,1997,1993.0,"E","",""
"Croatia",98,"Rural population",4105,2002,1923.0,"E","",""
"Croatia",98,"Rural population",4105,2007,1879.0,"E","",""
"Croatia",98,"Rural population",4105,2012,1796.0,"E","",""
"Croatia",98,"Rural population",4105,2017,1670.0,"E","",""
"Cyprus",50,"Rural population",4105,1962,365.8,"E","",""
"Cyprus",50,"Rural population",4105,1967,359.4,"E","",""
"Cyprus",50,"Rural population",4105,1972,365.5,"E","",""
"Cyprus",50,"Rural population",4105,1977,320.5,"E","",""
"Cyprus",50,"Rural population",4105,1982,256.2,"E","",""
"Cyprus",50,"Rural population",4105,1987,249.4,"E","",""
"Cyprus",50,"Rural population",4105,1992,259.4,"E","",""
"Cyprus",50,"Rural population",4105,1997,283.0,"E","",""
"Cyprus",50,"Rural population",4105,2002,303.9,"E","",""
"Cyprus",50,"Rural population",4105,2007,341.3,"E","",""
"Cyprus",50,"Rural population",4105,2012,375.6,"E","",""
"Cyprus",50,"Rural population",4105,2017,387.2,"E","",""
"Czechia",167,"Rural population",4105,1997,2669.0,"E","",""
"Czechia",167,"Rural population",4105,2002,2713.0,"E","",""
"Czechia",167,"Rural population",4105,2007,2763.0,"E","",""
"Czechia",167,"Rural population",4105,2012,2793.0,"E","",""
"Czechia",167,"Rural population",4105,2017,2704.0,"E","",""
"Denmark",54,"Rural population",4105,1962,1158.0,"E","",""
"Denmark",54,"Rural population",4105,1967,1056.0,"E","",""
"Denmark",54,"Rural population",4105,1972,963.0,"E","",""
"Denmark",54,"Rural population",4105,1977,873.0,"E","",""
"Denmark",54,"Rural population",4105,1982,819.0,"E","",""
"Denmark",54,"Rural population",4105,1987,36720.0,"E","",""
"Denmark",54,"Rural population",4105,1992,782.0,"E","",""
"Denmark",54,"Rural population",4105,1997,791.0,"E","",""
"Denmark",54,"Rural population",4105,2002,796.0,"E","",""
"Denmark",54,"Rural population",4105,2007,752.0,"E","",""
"Denmark",54,"Rural population",4105,2012,733.0,"K","",""
"Denmark",54,"Rural population",4105,2017,712.0,"E","",""
"Estonia",63,"Rural population",4105,1992,442.0,"E","",""
"Estonia",63,"Rural population",4105,1997,433.1,"E","",""
"Estonia",63,"Rural population",4105,2002,451.5,"E","",""
"Estonia",63,"Rural population",4105,2007,444.8,"E","",""
"Estonia",63,"Rural population",4105,2012,449.4,"E","",""
"Estonia",63,"Rural population",4105,2017,452.0,"E","",""
"Faroe Islands",64,"Rural population",4105,1962,27.5,"E","",""
"Faroe Islands",64,"Rural population",4105,1967,27.81,"E","",""
"Faroe Islands",64,"Rural population",4105,1972,28.64,"E","",""
"Faroe Islands",64,"Rural population",4105,1977,29.3,"E","",""
"Faroe Islands",64,"Rural population",4105,1982,30.63,"E","",""
"Faroe Islands",64,"Rural population",4105,1987,32.18,"E","",""
"Faroe Islands",64,"Rural population",4105,1992,32.73,"E","",""
"Faroe Islands",64,"Rural population",4105,1997,30.55,"E","",""
"Faroe Islands",64,"Rural population",4105,2002,29.61,"E","",""
"Faroe Islands",64,"Rural population",4105,2007,28.46,"E","",""
"Faroe Islands",64,"Rural population",4105,2012,28.21,"E","",""
"Faroe Islands",64,"Rural population",4105,2017,28.19,"E","",""
"Finland",67,"Rural population",4105,1962,1930.0,"E","",""
"Finland",67,"Rural population",4105,1967,1779.0,"E","",""
"Finland",67,"Rural population",4105,1972,1615.0,"E","",""
"Finland",67,"Rural population",4105,1977,1457.0,"E","",""
"Finland",67,"Rural population",4105,1982,1294.0,"E","",""
"Finland",67,"Rural population",4105,1987,1130.0,"E","",""
"Finland",67,"Rural population",4105,1992,1011.0,"E","",""
"Finland",67,"Rural population",4105,1997,964.0,"E","",""
"Finland",67,"Rural population",4105,2002,923.0,"E","",""
"Finland",67,"Rural population",4105,2007,897.0,"E","",""
"Finland",67,"Rural population",4105,2012,880.0,"E","",""
"Finland",67,"Rural population",4105,2017,881.0,"E","",""
"France",68,"Rural population",4105,1962,17286.0,"E","",""
"France",68,"Rural population",4105,1967,15318.0,"E","",""
"France",68,"Rural population",4105,1972,14691.0,"E","",""
"France",68,"Rural population",4105,1977,14562.0,"E","",""
"France",68,"Rural population",4105,1982,14538.0,"E","",""
"France",68,"Rural population",4105,1987,14689.0,"E","",""
"France",68,"Rural population",4105,1992,14836.0,"E","",""
"France",68,"Rural population",4105,1997,14803.0,"E","",""
"France",68,"Rural population",4105,2002,14360.0,"E","",""
"France",68,"Rural population",4105,2007,13672.0,"E","",""
"France",68,"Rural population",4105,2012,13245.0,"E","",""
"France",68,"Rural population",4105,2017,12482.0,"E","",""
"Germany",79,"Rural population",4105,1962,20990.0,"E","",""
"Germany",79,"Rural population",4105,1967,-333307.0,"E","",""
"Germany",79,"Rural population",4105,1972,21213.0,"E","",""
"Germany",79,"Rural population",4105,1977,20891.0,"E","",""
"Germany",79,"Rural population",4105,1982,20248.0,"E","",""
"Germany",79,"Rural population",4105,1987,20797.0,"E","",""
"Germany",79,"Rural population",4105,1992,20166.0,"E","",""
"Germany",79,"Rural population",4105,1997,20410.0,"E","",""
"Germany",79,"Rural population",4105,2002,20376.0,"E","",""
"Germany",79,"Rural population",4105,2007,19751.0,"E","",""
"Germany",79,"Rural population",4105,2012,19224.0,"E","",""
"Germany",79,"Rural population",4105,2017,19772.0,"E","",""
"Greece",84,"Rural population",4105,1962,3514.0,"E","",""
"Greece",84,"Rural population",4105,1967,3191.0,"E","",""
"Greece",84,"Rural population",4105,1972,2964.0,"E","",""
"Greece",84,"Rural population",4105,1977,2957.0,"E","",""
"Greece",84,"Rural population",4105,1982,2953.0,"E","",""
"Greece",84,"Rural population",4105,1987,2973.0,"E","",""
"Greece",84,"Rural population",4105,1992,3024.0,"E","",""
"Greece",84,"Rural population",4105,1997,3122.0,"E","",""
"Greece",84,"Rural population",4105,2002,3134.0,"E","",""
"Greece",84,"Rural population",4105,2007,3059.0,"E","",""
"Greece",84,"Rural population",4105,2012,2812.0,"E","",""
"Greece",84,"Rural population",4105,2017,2422.0,"E","",""
"Holy See",94,"Rural population",4105,1962,-0.003,"E","",""
"Holy See",94,"Rural population",4105,1967,-0.001,"E","",""
"Holy See",94,"Rural population",4105,1972,-0.003,"E","",""
"Holy See",94,"Rural population",4105,1977,0.0,"E","",""
"Holy See",94,"Rural population",4105,1982,-0.002,"E","",""
"Holy See",94,"Rural population",4105,1987,0.002,"E","",""
"Holy See",94,"Rural population",4105,1992,0.004,"E","",""
"Holy See",94,"Rural population",4105,1997,-0.001,"E","",""
"Holy See",94,"Rural population",4105,2002,0.0,"E","",""
"Holy See",94,"Rural population",4105,2007,-0.003,"E","",""
"Holy See",94,"Rural population",4105,2012,0.005,"E","",""
"Holy See",94,"Rural population",4105,2017,-0.009,"E","",""
"Hungary",97,"Rural population",4105,1962,4350.0,"E","",""
"Hungary",97,"Rural population",4105,1967,4222.0,"E","",""
"Hungary",97,"Rural population",4105,1972,4075.0,"E","",""
"Hungary",97,"Rural population",4105,1977,3920.0,"E","",""
"Hungary",97,"Rural population",4105,1982,3796.0,"E","",""
"Hungary",97,"Rural population",4105,1987,3614.0,"E","",""
"Hungary",97,"Rural population",4105,1992,3561.0,"E","",""
"Hungary",97,"Rural population",4105,1997,3611.0,"E","",""
"Hungary",97,"Rural population",4105,2002,3550.0,"E","",""
"Hungary",97,"Rural population",4105,2007,3246.0,"E","",""
"Hungary",97,"Rural population",4105,2012,2903.0,"E","",""
"Hungary",97,"Rural population",4105,2017,2607.0,"E","",""
"Iceland",99,"Rural population",4105,1962,34.2,"E","",""
"Iceland",99,"Rural population",4105,1967,32.4,"E","",""
"Iceland",99,"Rural population",4105,1972,30.2,"E","",""
"Iceland",99,"Rural population",4105,1977,28.3,"E","",""
"Iceland",99,"Rural population",4105,1982,26.3,"E","",""
"Iceland",99,"Rural population",4105,1987,24.8,"E","",""
"Iceland",99,"Rural population",4105,1992,23.4,"E","",""
"Iceland",99,"Rural population",4105,1997,21.8,"E","",""
"Iceland",99,"Rural population",4105,2002,19.4,"E","",""
"Iceland",99,"Rural population",4105,2007,20.7,"E","",""
"Iceland",99,"Rural population",4105,2012,19.7,"E","",""
"Iceland",99,"Rural population",4105,2017,10.7,"E","",""
"Ireland",104,"Rural population",4105,1962,1497.0,"E","",""
"Ireland",104,"Rural population",4105,1967,1437.0,"E","",""
"Ireland",104,"Rural population",4105,1972,1431.0,"E","",""
"Ireland",104,"Rural population",4105,1977,1507.0,"E","",""
"Ireland",104,"Rural population",4105,1982,1562.0,"E","",""
"Ireland",104,"Rural population",4105,1987,1572.0,"E","",""
"Ireland",104,"Rural population",4105,1992,1556.0,"E","",""
"Ireland",104,"Rural population",4105,1997,1569.0,"E","",""
"Ireland",104,"Rural population",4105,2002,1628.0,"E","",""
"Ireland",104,"Rural population",4105,2007,1780.0,"E","",""
"Ireland",104,"Rural population",4105,2012,1823.0,"E","",""
"Ireland",104,"Rural population",4105,2017,1682.0,"E","",""
"Italy",106,"Rural population",4105,1962,20161.0,"E","",""
"Italy",106,"Rural population",4105,1967,19685.0,"E","",""
"Italy",106,"Rural population",4105,1972,19152.0,"E","",""
"Italy",106,"Rural population",4105,1977,19107.0,"E","",""
"Italy",106,"Rural population",4105,1982,18920.0,"E","",""
"Italy",106,"Rural population",4105,1987,19139.0,"E","",""
"Italy",106,"Rural population",4105,1992,19217.0,"E","",""
"Italy",106,"Rural population",4105,1997,19047.0,"E","",""
"Italy",106,"Rural population",4105,2002,19056.0,"E","",""
"Italy",106,"Rural population",4105,2007,18878.0,"E","",""
"Italy",106,"Rural population",4105,2012,17991.0,"E","",""
"Italy",106,"Rural population",4105,2017,16913.0,"E","",""
"Latvia",119,"Rural population",4105,1992,822.0,"E","",""
"Latvia",119,"Rural population",4105,1997,783.0,"E","",""
"Latvia",119,"Rural population",4105,2002,760.0,"E","",""
"Latvia",119,"Rural population",4105,2007,727.0,"E","",""
"Latvia",119,"Rural population",4105,2012,674.0,"E","",""
"Latvia",119,"Rural population",4105,2017,597.0,"E","",""
"Liechtenstein",125,"Rural population",4105,1962,13.81,"E","",""
"Liechtenstein",125,"Rural population",4105,1967,15.94,"E","",""
"Liechtenstein",125,"Rural population",4105,1972,18.08,"E","",""
"Liechtenstein",125,"Rural population",4105,1977,19.97,"E","",""
"Liechtenstein",125,"Rural population",4105,1982,21.74,"E","",""
"Liechtenstein",125,"Rural population",4105,1987,22.98,"E","",""
"Liechtenstein",125,"Rural population",4105,1992,24.56,"E","",""
"Liechtenstein",125,"Rural population",4105,1997,26.76,"E","",""
"Liechtenstein",125,"Rural population",4105,2002,28.98,"E","",""
"Liechtenstein",125,"Rural population",4105,2007,30.16,"E","",""
"Liechtenstein",125,"Rural population",4105,2012,31.27,"E","",""
"Liechtenstein",125,"Rural population",4105,2017,32.49,"E","",""
"Lithuania",126,"Rural population",4105,1992,1199.0,"E","",""
"Lithuania",126,"Rural population",4105,1997,1173.0,"E","",""
"Lithuania",126,"Rural population",4105,2002,1159.0,"E","",""
"Lithuania",126,"Rural population",4105,2007,1130.0,"E","",""
"Lithuania",126,"Rural population",4105,2012,1020.0,"E","",""
"Lithuania",126,"Rural population",4105,2017,910.0,"E","",""
"Luxembourg",256,"Rural population",4105,1962,164.2,"E","",""
"Luxembourg",256,"Rural population",4105,1967,158.3,"E","",""
"Luxembourg",256,"Rural population",4105,1972,147.9,"E","",""
"Luxembourg",256,"Rural population",4105,1977,129.7,"E","",""
"Luxembourg",256,"Rural population",4105,1982,123.5,"E","",""
"Luxembourg",256,"Rural population",4105,1987,119.3,"E","",""
"Luxembourg",256,"Rural population",4105,1992,106.1,"E","",""
"Luxembourg",256,"Rural population",4105,1997,84.9,"E","",""
"Luxembourg",256,"Rural population",4105,2002,65.4,"E","",""
"Luxembourg",256,"Rural population",4105,2007,58.4,"E","",""
"Luxembourg",256,"Rural population",4105,2012,65.0,"E","",""
"Luxembourg",256,"Rural population",4105,2017,78.7,"E","",""
"Malta",134,"Rural population",4105,1962,34.5,"E","",""
"Malta",134,"Rural population",4105,1967,47.4,"E","",""
"Malta",134,"Rural population",4105,1972,46.9,"E","",""
"Malta",134,"Rural population",4105,1977,43.3,"E","",""
"Malta",134,"Rural population",4105,1982,34.0,"E","",""
"Malta",134,"Rural population",4105,1987,28.5,"E","",""
"Malta",134,"Rural population",4105,1992,22.8,"E","",""
"Malta",134,"Rural population",4105,1997,20.0,"E","",""
"Malta",134,"Rural population",4105,2002,19.9,"E","",""
"Malta",134,"Rural population",4105,2007,16.4,"E","",""
"Malta",134,"Rural population",4105,2012,14.5,"E","",""
"Malta",134,"Rural population",4105,2017,16.4,"E","",""
"Monaco",140,"Rural population",4105,1962,0.0,"E","",""
"Monaco",140,"Rural population",4105,1967,-0.01,"E","",""
"Monaco",140,"Rural population",4105,1972,0.0,"E","",""
"Monaco",140,"Rural population",4105,1977,0.0,"E","",""
"Monaco",140,"Rural population",4105,1982,-0.01,"E","",""
"Monaco",140,"Rural population",4105,1987,0.0,"E","",""
"Monaco",140,"Rural population",4105,1992,0.0,"E","",""
"Monaco",140,"Rural population",4105,1997,0.01,"E","",""
"Monaco",140,"Rural population",4105,2002,-0.02,"E","",""
"Monaco",140,"Rural population",4105,2007,0.1,"E","",""
"Monaco",140,"Rural population",4105,2012,0.2,"E","",""
"Monaco",140,"Rural population",4105,2017,-0.2,"E","",""
"Montenegro",273,"Rural population",4105,2007,233.0,"E","",""
"Montenegro",273,"Rural population",4105,2012,232.3,"E","",""
"Montenegro",273,"Rural population",4105,2017,228.8,"E","",""
"Netherlands",150,"Rural population",4105,1962,4702.0,"E","",""
"Netherlands",150,"Rural population",4105,1967,4904.0,"E","",""
"Netherlands",150,"Rural population",4105,1972,5059.0,"E","",""
"Netherlands",150,"Rural population",4105,1977,5079.0,"E","",""
"Netherlands",150,"Rural population",4105,1982,4968.0,"E","",""
"Netherlands",150,"Rural population",4105,1987,4817.0,"E","",""
"Netherlands",150,"Rural population",4105,1992,4562.0,"E","",""
"Netherlands",150,"Rural population",4105,1997,4038.0,"E","",""
"Netherlands",150,"Rural population",4105,2002,3418.0,"E","",""
"Netherlands",150,"Rural population",4105,2007,2606.0,"E","",""
"Netherlands",150,"Rural population",4105,2012,1985.0,"E","",""
"Netherlands",150,"Rural population",4105,2017,1547.0,"E","",""
"North Macedonia",154,"Rural population",4105,1992,818.0,"E","",""
"North Macedonia",154,"Rural population",4105,1997,821.0,"E","",""
"North Macedonia",154,"Rural population",4105,2002,843.0,"E","",""
"North Macedonia",154,"Rural population",4105,2007,865.0,"E","",""
"North Macedonia",154,"Rural population",4105,2012,875.0,"E","",""
"North Macedonia",154,"Rural population",4105,2017,874.0,"E","",""
"Norway",162,"Rural population",4105,1962,1723.0,"E","",""
"Norway",162,"Rural population",4105,1967,1485.0,"E","",""
"Norway",162,"Rural population",4105,1972,1310.0,"E","",""
"Norway",162,"Rural population",4105,1977,1249.0,"E","",""
"Norway",162,"Rural population",4105,1982,1199.0,"E","",""
"Norway",162,"Rural population",4105,1987,1194.0,"E","",""
"Norway",162,"Rural population",4105,1992,1179.0,"E","",""
"Norway",162,"Rural population",4105,1997,1141.0,"E","",""
"Norway",162,"Rural population",4105,2002,1053.0,"E","",""
"Norway",162,"Rural population",4105,2007,1027.0,"E","",""
"Norway",162,"Rural population",4105,2012,1034.0,"E","",""
"Norway",162,"Rural population",4105,2017,1053.0,"E","",""
"Poland",173,"Rural population",4105,1962,15504.0,"E","",""
"Poland",173,"Rural population",4105,1967,15644.0,"E","",""
"Poland",173,"Rural population",4105,1972,15466.0,"E","",""
"Poland",173,"Rural population",4105,1977,14971.0,"E","",""
"Poland",173,"Rural population",4105,1982,14836.0,"E","",""
"Poland",173,"Rural population",4105,1987,14650.0,"E","",""
"Poland",173,"Rural population",4105,1992,14665.0,"E","",""
"Poland",173,"Rural population",4105,1997,14854.0,"E","",""
"Poland",173,"Rural population",4105,2002,14832.0,"E","",""
"Poland",173,"Rural population",4105,2007,14947.0,"E","",""
"Poland",173,"Rural population",4105,2012,15128.0,"E","",""
"Poland",173,"Rural population",4105,2017,15036.0,"E","",""
"Portugal",174,"Rural population",4105,1962,5754.0,"E","",""
"Portugal",174,"Rural population",4105,1967,5501.0,"E","",""
"Portugal",174,"Rural population",4105,1972,5354.0,"E","",""
"Portugal",174,"Rural population",4105,1977,5557.0,"E","",""
"Portugal",174,"Rural population",4105,1982,5603.0,"E","",""
"Portugal",174,"Rural population",4105,1987,5374.0,"E","",""
"Portugal",174,"Rural population",4105,1992,5119.0,"E","",""
"Portugal",174,"Rural population",4105,1997,4895.0,"E","",""
"Portugal",174,"Rural population",4105,2002,4657.0,"E","",""
"Portugal",174,"Rural population",4105,2007,4429.0,"E","",""
"Portugal",174,"Rural population",4105,2012,4033.0,"E","",""
"Portugal",174,"Rural population",4105,2017,3485.0,"E","",""
"Republic of Moldova",146,"Rural population",4105,1992,2335.0,"E","",""
"Republic of Moldova",146,"Rural population",4105,1997,2317.0,"E","",""
"Republic of Moldova",146,"Rural population",4105,2002,2367.0,"E","",""
"Republic of Moldova",146,"Rural population",4105,2007,2472.0,"E","",""
"Republic of Moldova",146,"Rural population",4105,2012,2498.0,"E","",""
"Republic of Moldova",146,"Rural population",4105,2017,2518.0,"E","",""
"Romania",183,"Rural population",4105,1962,12275.0,"E","",""
"Romania",183,"Rural population",4105,1967,12239.0,"E","",""
"Romania",183,"Rural population",4105,1972,12410.0,"E","",""
"Romania",183,"Rural population",4105,1977,12468.0,"E","",""
"Romania",183,"Rural population",4105,1982,12096.0,"E","",""
"Romania",183,"Rural population",4105,1987,11496.0,"E","",""
"Romania",183,"Rural population",4105,1992,10741.0,"E","",""
"Romania",183,"Rural population",4105,1997,10487.0,"E","",""
"Romania",183,"Rural population",4105,2002,10112.0,"E","",""
"Romania",183,"Rural population",4105,2007,9272.0,"E","",""
"Romania",183,"Rural population",4105,2012,8404.0,"E","",""
"Romania",183,"Rural population",4105,2017,7894.0,"E","",""
"Russian Federation",185,"Rural population",4105,1992,39123.0,"E","",""
"Russian Federation",185,"Rural population",4105,1997,39132.0,"E","",""
"Russian Federation",185,"Rural population",4105,2002,38468.0,"E","",""
"Russian Federation",185,"Rural population",4105,2007,37490.0,"E","",""
"Russian Federation",185,"Rural population",4105,2012,37781.0,"E","",""
"Russian Federation",185,"Rural population",4105,2017,39106.0,"E","",""
"San Marino",192,"Rural population",4105,1962,7.923,"E","",""
"San Marino",192,"Rural population",4105,1967,7.92,"E","",""
"San Marino",192,"Rural population",4105,1972,6.85,"E","",""
"San Marino",192,"Rural population",4105,1977,4.94,"E","",""
"San Marino",192,"Rural population",4105,1982,3.38,"E","",""
"San Marino",192,"Rural population",4105,1987,2.14,"E","",""
"San Marino",192,"Rural population",4105,1992,2.36,"E","",""
"San Marino",192,"Rural population",4105,1997,2.37,"E","",""
"San Marino",192,"Rural population",4105,2002,1.76,"E","",""
"San Marino",192,"Rural population",4105,2007,1.41,"E","",""
"San Marino",192,"Rural population",4105,2012,2.5,"E","",""
"San Marino",192,"Rural population",4105,2017,3.18,"E","",""
"Serbia",272,"Rural population",4105,2007,3726.0,"E","",""
"Serbia",272,"Rural population",4105,2012,3674.0,"E","",""
"Serbia",272,"Rural population",4105,2017,3587.0,"E","",""
"Slovakia",199,"Rural population",4105,1997,2356.0,"E","",""
"Slovakia",199,"Rural population",4105,2002,2382.0,"E","",""
"Slovakia",199,"Rural population",4105,2007,2411.0,"E","",""
"Slovakia",199,"Rural population",4105,2012,2467.0,"E","",""
"Slovakia",199,"Rural population",4105,2017,2532.0,"E","",""
"Slovenia",198,"Rural population",4105,1992,994.0,"E","",""
"Slovenia",198,"Rural population",4105,1997,980.0,"E","",""
"Slovenia",198,"Rural population",4105,2002,977.0,"E","",""
"Slovenia",198,"Rural population",4105,2007,998.0,"E","",""
"Slovenia",198,"Rural population",4105,2012,1029.0,"E","",""
"Slovenia",198,"Rural population",4105,2017,1045.0,"E","",""
"Spain",203,"Rural population",4105,1962,13047.0,"E","",""
"Spain",203,"Rural population",4105,1967,12207.0,"E","",""
"Spain",203,"Rural population",4105,1972,11422.0,"E","",""
"Spain",203,"Rural population",4105,1977,10891.0,"E","",""
"Spain",203,"Rural population",4105,1982,10388.0,"E","",""
"Spain",203,"Rural population",4105,1987,10183.0,"E","",""
"Spain",203,"Rural population",4105,1992,9967.0,"E","",""
"Spain",203,"Rural population",4105,1997,10026.0,"E","",""
"Spain",203,"Rural population",4105,2002,10342.0,"E","",""
"Spain",203,"Rural population",4105,2007,10672.0,"E","",""
"Spain",203,"Rural population",4105,2012,9967.0,"E","",""
"Spain",203,"Rural population",4105,2017,8373.0,"E","",""
"Sweden",210,"Rural population",4105,1962,1953.0,"E","",""
"Sweden",210,"Rural population",4105,1967,1680.0,"E","",""
"Sweden",210,"Rural population",4105,1972,1477.0,"E","",""
"Sweden",210,"Rural population",4105,1977,1417.0,"E","",""
"Sweden",210,"Rural population",4105,1982,1412.0,"E","",""
"Sweden",210,"Rural population",4105,1987,1429.0,"E","",""
"Sweden",210,"Rural population",4105,1992,1453.0,"E","",""
"Sweden",210,"Rural population",4105,1997,1432.0,"E","",""
"Sweden",210,"Rural population",4105,2002,1424.0,"E","",""
"Sweden",210,"Rural population",4105,2007,1415.0,"E","",""
"Sweden",210,"Rural population",4105,2012,1422.0,"E","",""
